2026-09-06T22:00:41.083448404Z Global sink: log
2026-09-06T22:00:41.083492848Z Avvio Global Aggregator
2026-09-06T22:00:41.083499778Z Kafka broker: kafka:29092
2026-09-06T22:00:41.083503572Z Input topic: cloud-edge-aggregates
2026-09-06T22:00:41.083506667Z Consumer group: global-aggregator
2026-09-06T22:00:41.083509463Z Global window: 15m0s
2026-09-06T22:00:41.083512628Z Watermark delay: 15m0s
2026-09-06T22:00:41.083515594Z Edge idle timeout: 5s
2026-09-06T22:00:41.083518550Z Expected Edge: edge-0,edge-1,edge-2,edge-3,edge-4,edge-5,edge-6,edge-7,edge-8,edge-9,edge-10,edge-11,edge-12
2026-09-06T22:00:41.083521885Z 
2026-09-06T22:01:13.525904311Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-01T01:00:00Z:2025-01-01T01:15:00Z","window_start":"2025-01-01T01:00:00Z","window_end":"2025-01-01T01:15:00Z","expected_edges":13,"contributing_edges":13,"events":209,"temperature":{"valid":196,"invalid":13,"sum":870.7687498470001,"average":4.442697703301021,"min":-6.05,"max":28.08},"humidity":{"valid":203,"invalid":6,"sum":16007.143826590003,"average":78.85292525413794,"min":5.67,"max":100},"pressure":{"valid":204,"invalid":5,"sum":19837628.95782,"average":97243.27920499998,"min":46080.78,"max":103146.88},"emitted_at":"2026-09-06T22:01:13.52565278Z"}
2026-09-06T22:02:05.346781499Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T00:00:00Z:2025-01-11T00:15:00Z","window_start":"2025-01-11T00:00:00Z","window_end":"2025-01-11T00:15:00Z","expected_edges":13,"contributing_edges":13,"events":773,"temperature":{"valid":732,"invalid":41,"sum":3387.0364065739996,"average":4.627098916084699,"min":-9.72,"max":32.87},"humidity":{"valid":759,"invalid":14,"sum":58714.32604934,"average":77.35747832587616,"min":7.29,"max":100},"pressure":{"valid":761,"invalid":12,"sum":73731558.53752,"average":96887.72475363995,"min":46231.88,"max":102773.91},"emitted_at":"2026-09-06T22:02:05.346603931Z"}
2026-09-06T22:02:05.381361249Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T00:15:00Z:2025-01-11T00:30:00Z","window_start":"2025-01-11T00:15:00Z","window_end":"2025-01-11T00:30:00Z","expected_edges":13,"contributing_edges":13,"events":776,"temperature":{"valid":735,"invalid":41,"sum":3334.4167970279996,"average":4.536621492555102,"min":-10.1,"max":33.22},"humidity":{"valid":761,"invalid":15,"sum":58898.97042358,"average":77.39680738972405,"min":6.81,"max":100},"pressure":{"valid":764,"invalid":12,"sum":74001943.58157998,"average":96861.18269840312,"min":46216.38,"max":102774.75},"emitted_at":"2026-09-06T22:02:05.381230004Z"}
2026-09-06T22:02:05.411264138Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T00:30:00Z:2025-01-11T00:45:00Z","window_start":"2025-01-11T00:30:00Z","window_end":"2025-01-11T00:45:00Z","expected_edges":13,"contributing_edges":13,"events":760,"temperature":{"valid":720,"invalid":40,"sum":3245.81800785,"average":4.508080566458333,"min":-10.25,"max":33.17},"humidity":{"valid":746,"invalid":14,"sum":57721.59206498,"average":77.37478829085791,"min":6.87,"max":100},"pressure":{"valid":748,"invalid":12,"sum":72484202.94533,"average":96904.0146327941,"min":46228,"max":102780.84},"emitted_at":"2026-09-06T22:02:05.411171261Z"}
2026-09-06T22:02:05.448890356Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T00:45:00Z:2025-01-11T01:00:00Z","window_start":"2025-01-11T00:45:00Z","window_end":"2025-01-11T01:00:00Z","expected_edges":13,"contributing_edges":13,"events":762,"temperature":{"valid":722,"invalid":40,"sum":3248.4073438070004,"average":4.499179146547092,"min":-10.1,"max":33.31},"humidity":{"valid":748,"invalid":14,"sum":57730.59964234001,"average":77.1799460459091,"min":6.69,"max":100},"pressure":{"valid":750,"invalid":12,"sum":72636068.01157999,"average":96848.09068210666,"min":46224.13,"max":102805.81},"emitted_at":"2026-09-06T22:02:05.448792352Z"}
2026-09-06T22:02:05.512347523Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T01:00:00Z:2025-01-11T01:15:00Z","window_start":"2025-01-11T01:00:00Z","window_end":"2025-01-11T01:15:00Z","expected_edges":13,"contributing_edges":13,"events":766,"temperature":{"valid":723,"invalid":43,"sum":3220.519687825,"average":4.4543840772130014,"min":-9.33,"max":33.38},"humidity":{"valid":751,"invalid":15,"sum":58146.25491653,"average":77.42510641348868,"min":6.68,"max":100},"pressure":{"valid":753,"invalid":13,"sum":72894775.89408,"average":96805.81128031873,"min":46239.63,"max":102781.97},"emitted_at":"2026-09-06T22:02:05.512142847Z"}
2026-09-06T22:02:05.635137911Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T01:15:00Z:2025-01-11T01:30:00Z","window_start":"2025-01-11T01:15:00Z","window_end":"2025-01-11T01:30:00Z","expected_edges":13,"contributing_edges":13,"events":762,"temperature":{"valid":720,"invalid":42,"sum":3215.3932807339997,"average":4.465824001019444,"min":-8.89,"max":32.51},"humidity":{"valid":748,"invalid":14,"sum":57782.87253296,"average":77.24982958951871,"min":7.23,"max":100},"pressure":{"valid":750,"invalid":12,"sum":72616248.86001,"average":96821.66514668,"min":46220.25,"max":102786.91},"emitted_at":"2026-09-06T22:02:05.634998409Z"}
2026-09-06T22:02:05.661232241Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T01:30:00Z:2025-01-11T01:45:00Z","window_start":"2025-01-11T01:30:00Z","window_end":"2025-01-11T01:45:00Z","expected_edges":13,"contributing_edges":13,"events":775,"temperature":{"valid":732,"invalid":43,"sum":3242.3599221039995,"average":4.429453445497267,"min":-8.22,"max":32.84},"humidity":{"valid":761,"invalid":14,"sum":59093.03753372,"average":77.65182330318002,"min":7.12,"max":100},"pressure":{"valid":763,"invalid":12,"sum":73855491.91346,"average":96796.18861528179,"min":46216.38,"max":102758.94},"emitted_at":"2026-09-06T22:02:05.6610747Z"}
2026-09-06T22:02:05.691590653Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T01:45:00Z:2025-01-11T02:00:00Z","window_start":"2025-01-11T01:45:00Z","window_end":"2025-01-11T02:00:00Z","expected_edges":13,"contributing_edges":13,"events":768,"temperature":{"valid":727,"invalid":41,"sum":3267.266288739,"average":4.494176463189821,"min":-8.73,"max":33.08},"humidity":{"valid":753,"invalid":15,"sum":58392.6274939,"average":77.54665005830013,"min":6.81,"max":100},"pressure":{"valid":756,"invalid":12,"sum":73257956.23941,"average":96902.0585177381,"min":46220.25,"max":102792.03},"emitted_at":"2026-09-06T22:02:05.691425532Z"}
2026-09-06T22:02:05.747177484Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T02:00:00Z:2025-01-11T02:15:00Z","window_start":"2025-01-11T02:00:00Z","window_end":"2025-01-11T02:15:00Z","expected_edges":13,"contributing_edges":13,"events":771,"temperature":{"valid":729,"invalid":42,"sum":3224.9444533540004,"average":4.423792117083677,"min":-8.54,"max":33.3},"humidity":{"valid":757,"invalid":14,"sum":58862.85632278,"average":77.75806647659181,"min":6.69,"max":100},"pressure":{"valid":759,"invalid":12,"sum":73517778.50251001,"average":96861.36825100133,"min":46251.25,"max":102797.91},"emitted_at":"2026-09-06T22:02:05.747062836Z"}
2026-09-06T22:02:05.804040617Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T02:15:00Z:2025-01-11T02:30:00Z","window_start":"2025-01-11T02:15:00Z","window_end":"2025-01-11T02:30:00Z","expected_edges":13,"contributing_edges":13,"events":770,"temperature":{"valid":728,"invalid":42,"sum":3197.288828087,"average":4.391880258361264,"min":-7.73,"max":32.77},"humidity":{"valid":756,"invalid":14,"sum":58652.88593139999,"average":77.58318244894178,"min":6.85,"max":100},"pressure":{"valid":758,"invalid":12,"sum":73399134.77063,"average":96832.63162352244,"min":46233.81,"max":102834.59},"emitted_at":"2026-09-06T22:02:05.803912369Z"}
2026-09-06T22:02:05.829951526Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T02:30:00Z:2025-01-11T02:45:00Z","window_start":"2025-01-11T02:30:00Z","window_end":"2025-01-11T02:45:00Z","expected_edges":13,"contributing_edges":13,"events":771,"temperature":{"valid":728,"invalid":43,"sum":3144.9189455410005,"average":4.319943606512363,"min":-8.16,"max":32.47},"humidity":{"valid":756,"invalid":15,"sum":58843.79386184,"average":77.83570616645503,"min":6.96,"max":100},"pressure":{"valid":759,"invalid":12,"sum":73469618.88657,"average":96797.9168466008,"min":46243.5,"max":102841.97},"emitted_at":"2026-09-06T22:02:05.829854719Z"}
2026-09-06T22:02:06.073335462Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T02:45:00Z:2025-01-11T03:00:00Z","window_start":"2025-01-11T02:45:00Z","window_end":"2025-01-11T03:00:00Z","expected_edges":13,"contributing_edges":13,"events":773,"temperature":{"valid":730,"invalid":43,"sum":3141.6095313069995,"average":4.303574700420548,"min":-7.98,"max":32.71},"humidity":{"valid":759,"invalid":14,"sum":58947.99511108,"average":77.6653427023452,"min":7.13,"max":100},"pressure":{"valid":760,"invalid":13,"sum":73603116.14313999,"average":96846.20545149999,"min":46247.38,"max":102834.03},"emitted_at":"2026-09-06T22:02:06.073225344Z"}
2026-09-06T22:02:06.160026311Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T03:00:00Z:2025-01-11T03:15:00Z","window_start":"2025-01-11T03:00:00Z","window_end":"2025-01-11T03:15:00Z","expected_edges":13,"contributing_edges":13,"events":765,"temperature":{"valid":722,"invalid":43,"sum":3085.8838285429997,"average":4.2740773248518,"min":-8.46,"max":32.9},"humidity":{"valid":750,"invalid":15,"sum":58415.91456498,"average":77.88788608664,"min":6.83,"max":100},"pressure":{"valid":753,"invalid":12,"sum":72879316.99127,"average":96785.28152891103,"min":46259,"max":102822.53},"emitted_at":"2026-09-06T22:02:06.159926616Z"}
2026-09-06T22:02:06.274880287Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T03:15:00Z:2025-01-11T03:30:00Z","window_start":"2025-01-11T03:15:00Z","window_end":"2025-01-11T03:30:00Z","expected_edges":13,"contributing_edges":13,"events":771,"temperature":{"valid":731,"invalid":40,"sum":3152.4042183299994,"average":4.312454471039671,"min":-7.88,"max":32.9},"humidity":{"valid":756,"invalid":15,"sum":58775.42464232,"average":77.74527069089947,"min":6.72,"max":100},"pressure":{"valid":759,"invalid":12,"sum":73614542.45313999,"average":96988.8569870092,"min":46233.81,"max":102810.88},"emitted_at":"2026-09-06T22:02:06.274746643Z"}
2026-09-06T22:02:06.373992712Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T03:30:00Z:2025-01-11T03:45:00Z","window_start":"2025-01-11T03:30:00Z","window_end":"2025-01-11T03:45:00Z","expected_edges":13,"contributing_edges":13,"events":770,"temperature":{"valid":728,"invalid":42,"sum":3160.695937921,"average":4.341615299342033,"min":-8.15,"max":32.69},"humidity":{"valid":755,"invalid":15,"sum":58809.73987746,"average":77.89369520193378,"min":7.09,"max":100},"pressure":{"valid":758,"invalid":12,"sum":73421114.52438,"average":96861.62866013193,"min":46228,"max":102789.75},"emitted_at":"2026-09-06T22:02:06.373419627Z"}
2026-09-06T22:02:06.479789024Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T03:45:00Z:2025-01-11T04:00:00Z","window_start":"2025-01-11T03:45:00Z","window_end":"2025-01-11T04:00:00Z","expected_edges":13,"contributing_edges":13,"events":778,"temperature":{"valid":736,"invalid":42,"sum":3141.046406592,"average":4.267726095913043,"min":-7.82,"max":32.67},"humidity":{"valid":764,"invalid":14,"sum":59580.01155638,"average":77.98430831986911,"min":6.85,"max":100},"pressure":{"valid":766,"invalid":12,"sum":74200708.63063,"average":96867.7658363316,"min":46239.63,"max":102763.78},"emitted_at":"2026-09-06T22:02:06.479668716Z"}
2026-09-06T22:02:06.511171376Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T04:00:00Z:2025-01-11T04:15:00Z","window_start":"2025-01-11T04:00:00Z","window_end":"2025-01-11T04:15:00Z","expected_edges":13,"contributing_edges":13,"events":773,"temperature":{"valid":731,"invalid":42,"sum":3067.2535944560004,"average":4.195969349461013,"min":-7,"max":32.99},"humidity":{"valid":758,"invalid":15,"sum":59138.02268997,"average":78.01849959098945,"min":7.11,"max":100},"pressure":{"valid":761,"invalid":12,"sum":73688979.84220001,"average":96831.77377424443,"min":46243.5,"max":102777.63},"emitted_at":"2026-09-06T22:02:06.511050978Z"}
2026-09-06T22:02:06.590365081Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T04:15:00Z:2025-01-11T04:30:00Z","window_start":"2025-01-11T04:15:00Z","window_end":"2025-01-11T04:30:00Z","expected_edges":13,"contributing_edges":13,"events":784,"temperature":{"valid":742,"invalid":42,"sum":3124.7368752469997,"average":4.211235680925876,"min":-6.82,"max":33.16},"humidity":{"valid":770,"invalid":14,"sum":59991.0658142,"average":77.91047508337662,"min":6.81,"max":100},"pressure":{"valid":772,"invalid":12,"sum":74817239.00751,"average":96913.52203045337,"min":46224.13,"max":102790.75},"emitted_at":"2026-09-06T22:02:06.590107798Z"}
2026-09-06T22:02:06.647637700Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T04:30:00Z:2025-01-11T04:45:00Z","window_start":"2025-01-11T04:30:00Z","window_end":"2025-01-11T04:45:00Z","expected_edges":13,"contributing_edges":13,"events":777,"temperature":{"valid":735,"invalid":42,"sum":3045.4134381100002,"average":4.143419643687075,"min":-7.19,"max":33.24},"humidity":{"valid":763,"invalid":14,"sum":59714.10979933001,"average":78.26226710266057,"min":6.78,"max":100},"pressure":{"valid":764,"invalid":13,"sum":74079488.62189,"average":96962.6814422644,"min":46212.5,"max":102781.84},"emitted_at":"2026-09-06T22:02:06.64755907Z"}
2026-09-06T22:02:06.722650404Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T04:45:00Z:2025-01-11T05:00:00Z","window_start":"2025-01-11T04:45:00Z","window_end":"2025-01-11T05:00:00Z","expected_edges":13,"contributing_edges":13,"events":774,"temperature":{"valid":731,"invalid":43,"sum":3017.3017190930004,"average":4.127635730633379,"min":-7.93,"max":33.21},"humidity":{"valid":759,"invalid":15,"sum":59315.91292357,"average":78.15008290325429,"min":6.59,"max":100},"pressure":{"valid":762,"invalid":12,"sum":73771820.44063,"average":96813.41265174541,"min":46235.75,"max":102764.72},"emitted_at":"2026-09-06T22:02:06.722465482Z"}
2026-09-06T22:02:06.805865479Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T05:00:00Z:2025-01-11T05:15:00Z","window_start":"2025-01-11T05:00:00Z","window_end":"2025-01-11T05:15:00Z","expected_edges":13,"contributing_edges":13,"events":771,"temperature":{"valid":730,"invalid":41,"sum":2972.0577350800004,"average":4.071311965863014,"min":-7.22,"max":33.12},"humidity":{"valid":757,"invalid":14,"sum":59318.54077590001,"average":78.36002744504624,"min":6.78,"max":100},"pressure":{"valid":759,"invalid":12,"sum":73586574.13969,"average":96952.00808918313,"min":46245.44,"max":102741.56},"emitted_at":"2026-09-06T22:02:06.805602647Z"}
2026-09-06T22:02:06.875046986Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T05:15:00Z:2025-01-11T05:30:00Z","window_start":"2025-01-11T05:15:00Z","window_end":"2025-01-11T05:30:00Z","expected_edges":13,"contributing_edges":13,"events":774,"temperature":{"valid":732,"invalid":42,"sum":3020.492422122,"average":4.1263557679262295,"min":-6.53,"max":33.68},"humidity":{"valid":759,"invalid":15,"sum":59292.95733763999,"average":78.11983838951251,"min":6.59,"max":100},"pressure":{"valid":762,"invalid":12,"sum":73846713.36814001,"average":96911.69733351708,"min":46243.5,"max":102740.13},"emitted_at":"2026-09-06T22:02:06.874910825Z"}
2026-09-06T22:02:07.038300064Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T05:30:00Z:2025-01-11T05:45:00Z","window_start":"2025-01-11T05:30:00Z","window_end":"2025-01-11T05:45:00Z","expected_edges":13,"contributing_edges":13,"events":778,"temperature":{"valid":738,"invalid":40,"sum":3086.9657429890003,"average":4.182880410554201,"min":-6.03,"max":33.65},"humidity":{"valid":762,"invalid":16,"sum":59500.3842134,"average":78.0844937183727,"min":6.3,"max":100},"pressure":{"valid":766,"invalid":12,"sum":74342957.71627,"average":97053.46960348565,"min":46216.38,"max":102742.53},"emitted_at":"2026-09-06T22:02:07.038198737Z"}
2026-09-06T22:02:07.082619008Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T05:45:00Z:2025-01-11T06:00:00Z","window_start":"2025-01-11T05:45:00Z","window_end":"2025-01-11T06:00:00Z","expected_edges":13,"contributing_edges":13,"events":774,"temperature":{"valid":737,"invalid":37,"sum":3028.262500247,"average":4.108904342261872,"min":-6.15,"max":33.64},"humidity":{"valid":760,"invalid":14,"sum":59321.44475951001,"average":78.05453257830264,"min":6.63,"max":100},"pressure":{"valid":762,"invalid":12,"sum":74054570.05469999,"average":97184.47513740156,"min":46241.56,"max":102745.63},"emitted_at":"2026-09-06T22:02:07.082467824Z"}
2026-09-06T22:02:07.117306363Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T06:00:00Z:2025-01-11T06:15:00Z","window_start":"2025-01-11T06:00:00Z","window_end":"2025-01-11T06:15:00Z","expected_edges":13,"contributing_edges":13,"events":776,"temperature":{"valid":734,"invalid":42,"sum":3084.356914195,"average":4.20212113650545,"min":-6.61,"max":33.87},"humidity":{"valid":761,"invalid":15,"sum":59399.07612747,"average":78.05397651441524,"min":6.85,"max":100},"pressure":{"valid":763,"invalid":13,"sum":74029290.11939001,"average":97023.97132292269,"min":46262.88,"max":102749.41},"emitted_at":"2026-09-06T22:02:07.117141451Z"}
2026-09-06T22:02:07.208726895Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T06:15:00Z:2025-01-11T06:30:00Z","window_start":"2025-01-11T06:15:00Z","window_end":"2025-01-11T06:30:00Z","expected_edges":13,"contributing_edges":13,"events":773,"temperature":{"valid":737,"invalid":36,"sum":3018.543984718,"average":4.095717754027137,"min":-7.01,"max":34.11},"humidity":{"valid":758,"invalid":15,"sum":59197.23893918999,"average":78.09662129180738,"min":6.45,"max":100},"pressure":{"valid":761,"invalid":12,"sum":74038278.63907,"average":97290.77350731932,"min":46251.25,"max":102734},"emitted_at":"2026-09-06T22:02:07.208610617Z"}
2026-09-06T22:02:07.220795281Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T06:30:00Z:2025-01-11T06:45:00Z","window_start":"2025-01-11T06:30:00Z","window_end":"2025-01-11T06:45:00Z","expected_edges":13,"contributing_edges":13,"events":781,"temperature":{"valid":739,"invalid":42,"sum":3135.805820445,"average":4.243309635243572,"min":-7.3,"max":34.27},"humidity":{"valid":767,"invalid":14,"sum":59930.64503371,"average":78.13643420301173,"min":6.36,"max":100},"pressure":{"valid":769,"invalid":12,"sum":74549168.06470999,"average":96943.00138453835,"min":46233.81,"max":102755.88},"emitted_at":"2026-09-06T22:02:07.220726672Z"}
2026-09-06T22:02:07.226979252Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T06:45:00Z:2025-01-11T07:00:00Z","window_start":"2025-01-11T06:45:00Z","window_end":"2025-01-11T07:00:00Z","expected_edges":13,"contributing_edges":13,"events":786,"temperature":{"valid":745,"invalid":41,"sum":3146.8082033729997,"average":4.22390362868859,"min":-7.57,"max":34.3},"humidity":{"valid":771,"invalid":15,"sum":60337.72140015,"average":78.25904202354086,"min":6.17,"max":100},"pressure":{"valid":774,"invalid":12,"sum":75124401.86751,"average":97059.95073321706,"min":46224.13,"max":102768.66},"emitted_at":"2026-09-06T22:02:07.226767491Z"}
2026-09-06T22:02:07.321608783Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T07:00:00Z:2025-01-11T07:15:00Z","window_start":"2025-01-11T07:00:00Z","window_end":"2025-01-11T07:15:00Z","expected_edges":13,"contributing_edges":13,"events":774,"temperature":{"valid":733,"invalid":41,"sum":3230.726055011,"average":4.407538956358799,"min":-7.78,"max":34.66},"humidity":{"valid":760,"invalid":14,"sum":59171.70061966001,"average":77.85750081534212,"min":6.06,"max":100},"pressure":{"valid":762,"invalid":12,"sum":73906215.03032999,"average":96989.78350437006,"min":46235.75,"max":102775.84},"emitted_at":"2026-09-06T22:02:07.321510779Z"}
2026-09-06T22:02:07.337796150Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T07:15:00Z:2025-01-11T07:30:00Z","window_start":"2025-01-11T07:15:00Z","window_end":"2025-01-11T07:30:00Z","expected_edges":13,"contributing_edges":13,"events":777,"temperature":{"valid":736,"invalid":41,"sum":3260.066640301,"average":4.429438369974185,"min":-8.51,"max":34.34},"humidity":{"valid":763,"invalid":14,"sum":59582.241400139996,"average":78.08943827017038,"min":6.33,"max":100},"pressure":{"valid":765,"invalid":12,"sum":73915987.83158,"average":96622.20631579084,"min":46247.38,"max":102802.47},"emitted_at":"2026-09-06T22:02:07.337700959Z"}
2026-09-06T22:02:07.358983508Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T07:30:00Z:2025-01-11T07:45:00Z","window_start":"2025-01-11T07:30:00Z","window_end":"2025-01-11T07:45:00Z","expected_edges":13,"contributing_edges":13,"events":776,"temperature":{"valid":734,"invalid":42,"sum":3312.7677345069997,"average":4.513307540200272,"min":-8.57,"max":34.67},"humidity":{"valid":762,"invalid":14,"sum":59232.944096219995,"average":77.73352243598424,"min":6.08,"max":100},"pressure":{"valid":764,"invalid":12,"sum":73819089.82190001,"average":96621.84531662305,"min":46224.13,"max":102776.13},"emitted_at":"2026-09-06T22:02:07.358904369Z"}
2026-09-06T22:02:07.388263479Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T07:45:00Z:2025-01-11T08:00:00Z","window_start":"2025-01-11T07:45:00Z","window_end":"2025-01-11T08:00:00Z","expected_edges":13,"contributing_edges":13,"events":780,"temperature":{"valid":738,"invalid":42,"sum":3392.943437749,"average":4.597484332993226,"min":-7.51,"max":34.64},"humidity":{"valid":765,"invalid":15,"sum":59487.93589234001,"average":77.76200770240524,"min":6.16,"max":100},"pressure":{"valid":767,"invalid":13,"sum":74195911.9369,"average":96735.21764915255,"min":46218.31,"max":102792.5},"emitted_at":"2026-09-06T22:02:07.388161228Z"}
2026-09-06T22:02:07.400184476Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T08:00:00Z:2025-01-11T08:15:00Z","window_start":"2025-01-11T08:00:00Z","window_end":"2025-01-11T08:15:00Z","expected_edges":13,"contributing_edges":13,"events":787,"temperature":{"valid":746,"invalid":41,"sum":3519.256367035,"average":4.717501832486596,"min":-7.48,"max":34.44},"humidity":{"valid":773,"invalid":14,"sum":59807.05343217,"average":77.37005618650711,"min":7.15,"max":100},"pressure":{"valid":775,"invalid":12,"sum":74975238.30439,"average":96742.24297340645,"min":46228,"max":102834.44},"emitted_at":"2026-09-06T22:02:07.399957528Z"}
2026-09-06T22:02:07.410456489Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T08:15:00Z:2025-01-11T08:30:00Z","window_start":"2025-01-11T08:15:00Z","window_end":"2025-01-11T08:30:00Z","expected_edges":13,"contributing_edges":13,"events":776,"temperature":{"valid":733,"invalid":43,"sum":3646.426796741,"average":4.974661387095498,"min":-7.35,"max":34.67},"humidity":{"valid":762,"invalid":14,"sum":58704.727181379996,"average":77.04032438501312,"min":5.98,"max":100},"pressure":{"valid":764,"invalid":12,"sum":73780925.72096,"average":96571.89230492148,"min":46224.13,"max":102856.88},"emitted_at":"2026-09-06T22:02:07.410300577Z"}
2026-09-06T22:02:07.415304964Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T08:30:00Z:2025-01-11T08:45:00Z","window_start":"2025-01-11T08:30:00Z","window_end":"2025-01-11T08:45:00Z","expected_edges":13,"contributing_edges":13,"events":777,"temperature":{"valid":736,"invalid":41,"sum":3759.5826561930007,"average":5.108128608957881,"min":-7.63,"max":34.3},"humidity":{"valid":762,"invalid":15,"sum":58502.72866652,"average":76.77523447049869,"min":6.62,"max":100},"pressure":{"valid":765,"invalid":12,"sum":74010238.45095,"average":96745.40973980392,"min":46208.63,"max":102870.09},"emitted_at":"2026-09-06T22:02:07.415155396Z"}
2026-09-06T22:02:07.418796441Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T08:45:00Z:2025-01-11T09:00:00Z","window_start":"2025-01-11T08:45:00Z","window_end":"2025-01-11T09:00:00Z","expected_edges":13,"contributing_edges":13,"events":782,"temperature":{"valid":742,"invalid":40,"sum":3975.7183987809995,"average":5.3581110495700806,"min":-7.5,"max":34.26},"humidity":{"valid":768,"invalid":14,"sum":58223.41886108,"average":75.81174330869791,"min":6.14,"max":100},"pressure":{"valid":770,"invalid":12,"sum":74551292.86689,"average":96819.86086609091,"min":46222.19,"max":102877.25},"emitted_at":"2026-09-06T22:02:07.418619382Z"}
2026-09-06T22:02:07.426013111Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T09:00:00Z:2025-01-11T09:15:00Z","window_start":"2025-01-11T09:00:00Z","window_end":"2025-01-11T09:15:00Z","expected_edges":13,"contributing_edges":13,"events":794,"temperature":{"valid":757,"invalid":37,"sum":4236.849726887,"average":5.596895279903566,"min":-7.53,"max":34.69},"humidity":{"valid":780,"invalid":14,"sum":58627.86765089,"average":75.16393288575641,"min":6.49,"max":100},"pressure":{"valid":782,"invalid":12,"sum":75904695.30345,"average":97064.82775377238,"min":46243.5,"max":102907.97},"emitted_at":"2026-09-06T22:02:07.42590274Z"}
2026-09-06T22:02:07.451272629Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T09:15:00Z:2025-01-11T09:30:00Z","window_start":"2025-01-11T09:15:00Z","window_end":"2025-01-11T09:30:00Z","expected_edges":13,"contributing_edges":13,"events":790,"temperature":{"valid":749,"invalid":41,"sum":4343.548047504,"average":5.799129569431242,"min":-7.4,"max":34.57},"humidity":{"valid":775,"invalid":15,"sum":58241.81745483001,"average":75.15073219978066,"min":6.08,"max":100},"pressure":{"valid":778,"invalid":12,"sum":75285415.65627,"average":96767.8864476478,"min":46243.5,"max":102913.91},"emitted_at":"2026-09-06T22:02:07.451136069Z"}
2026-09-06T22:02:07.460868730Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-11T09:30:00Z:2025-01-11T09:45:00Z","window_start":"2025-01-11T09:30:00Z","window_end":"2025-01-11T09:45:00Z","expected_edges":13,"contributing_edges":13,"events":798,"temperature":{"valid":755,"invalid":43,"sum":4429.1551566690005,"average":5.8664306710847685,"min":-8.05,"max":34.52},"humidity":{"valid":784,"invalid":14,"sum":58437.96050246999,"average":74.53821492661989,"min":6.29,"max":100},"pressure":{"valid":785,"invalid":13,"sum":75921206.57626,"average":96714.912836,"min":46228,"max":102954.25},"emitted_at":"2026-09-06T22:02:07.460742199Z"}
