2026-09-06T21:49:49.003987892Z Global sink: log
2026-09-06T21:49:49.005655794Z Avvio Global Aggregator
2026-09-06T21:49:49.005668810Z Kafka broker: kafka:29092
2026-09-06T21:49:49.005672573Z Input topic: cloud-edge-aggregates
2026-09-06T21:49:49.005675584Z Consumer group: global-aggregator
2026-09-06T21:49:49.005678474Z Global window: 15m0s
2026-09-06T21:49:49.005681344Z Watermark delay: 15m0s
2026-09-06T21:49:49.005684164Z Edge idle timeout: 5s
2026-09-06T21:49:49.005687034Z Expected Edge: edge-0,edge-1,edge-2,edge-3,edge-4,edge-5,edge-6,edge-7,edge-8,edge-9,edge-10,edge-11,edge-12
2026-09-06T21:49:49.005690275Z 
2026-09-06T21:50:21.748706991Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-01T01:00:00Z:2025-01-01T01:15:00Z","window_start":"2025-01-01T01:00:00Z","window_end":"2025-01-01T01:15:00Z","expected_edges":13,"contributing_edges":13,"events":209,"temperature":{"valid":196,"invalid":13,"sum":870.768749847,"average":4.44269770330102,"min":-6.05,"max":28.08},"humidity":{"valid":203,"invalid":6,"sum":16007.14382659,"average":78.85292525413793,"min":5.67,"max":100},"pressure":{"valid":204,"invalid":5,"sum":19837628.95782,"average":97243.27920499998,"min":46080.78,"max":103146.88},"emitted_at":"2026-09-06T21:50:21.748046754Z"}
2026-09-06T21:51:48.633675019Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-18T22:00:00Z:2025-01-18T22:15:00Z","window_start":"2025-01-18T22:00:00Z","window_end":"2025-01-18T22:15:00Z","expected_edges":13,"contributing_edges":13,"events":758,"temperature":{"valid":733,"invalid":25,"sum":3100.707968597,"average":4.23016093942292,"min":-8.81,"max":24.25},"humidity":{"valid":740,"invalid":18,"sum":55787.72448684001,"average":75.38881687410812,"min":25.88,"max":100},"pressure":{"valid":745,"invalid":13,"sum":73385349.63252,"average":98503.82501009396,"min":46212.5,"max":103393.34},"emitted_at":"2026-09-06T21:51:48.633463523Z"}
2026-09-06T21:51:48.655359066Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-18T22:15:00Z:2025-01-18T22:30:00Z","window_start":"2025-01-18T22:15:00Z","window_end":"2025-01-18T22:30:00Z","expected_edges":13,"contributing_edges":13,"events":768,"temperature":{"valid":744,"invalid":24,"sum":3198.7221874619995,"average":4.299357778846773,"min":-8.5,"max":24.27},"humidity":{"valid":753,"invalid":15,"sum":56679.938470450004,"average":75.2721626433599,"min":25.91,"max":100},"pressure":{"valid":754,"invalid":14,"sum":74404887.01345,"average":98680.22150324933,"min":46235.75,"max":106285.13},"emitted_at":"2026-09-06T21:51:48.655154096Z"}
2026-09-06T21:51:48.675206145Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-18T22:30:00Z:2025-01-18T22:45:00Z","window_start":"2025-01-18T22:30:00Z","window_end":"2025-01-18T22:45:00Z","expected_edges":13,"contributing_edges":13,"events":765,"temperature":{"valid":740,"invalid":25,"sum":3148.7774217220003,"average":4.255104623948649,"min":-8.17,"max":24.25},"humidity":{"valid":748,"invalid":17,"sum":56284.228861840005,"average":75.24629526983958,"min":25.81,"max":100},"pressure":{"valid":746,"invalid":19,"sum":73524194.37689,"average":98557.90130950403,"min":46212.5,"max":103390.95},"emitted_at":"2026-09-06T21:51:48.675091946Z"}
2026-09-06T21:51:48.696525477Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-18T22:45:00Z:2025-01-18T23:00:00Z","window_start":"2025-01-18T22:45:00Z","window_end":"2025-01-18T23:00:00Z","expected_edges":13,"contributing_edges":13,"events":758,"temperature":{"valid":734,"invalid":24,"sum":3120.118593425,"average":4.250842770333787,"min":-7.95,"max":24.27},"humidity":{"valid":744,"invalid":14,"sum":56029.28382201001,"average":75.30817718012098,"min":25.71,"max":100},"pressure":{"valid":740,"invalid":18,"sum":72982833.44406,"average":98625.45060008108,"min":46191.22,"max":103393.14},"emitted_at":"2026-09-06T21:51:48.696357594Z"}
2026-09-06T21:51:48.725412443Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-18T23:00:00Z:2025-01-18T23:15:00Z","window_start":"2025-01-18T23:00:00Z","window_end":"2025-01-18T23:15:00Z","expected_edges":13,"contributing_edges":13,"events":734,"temperature":{"valid":710,"invalid":24,"sum":2962.7459764090004,"average":4.172881656914085,"min":-8,"max":24.28},"humidity":{"valid":719,"invalid":15,"sum":54430.37007278,"average":75.70287909983311,"min":25.7,"max":100},"pressure":{"valid":717,"invalid":17,"sum":70710241.55596,"average":98619.58376005579,"min":46220.25,"max":103375.21},"emitted_at":"2026-09-06T21:51:48.725266774Z"}
2026-09-06T21:51:48.753130830Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-18T23:15:00Z:2025-01-18T23:30:00Z","window_start":"2025-01-18T23:15:00Z","window_end":"2025-01-18T23:30:00Z","expected_edges":13,"contributing_edges":13,"events":753,"temperature":{"valid":728,"invalid":25,"sum":3003.1923836309998,"average":4.125264263229395,"min":-7.85,"max":24.26},"humidity":{"valid":739,"invalid":14,"sum":56189.68116577,"average":76.03475123920163,"min":25.9,"max":100},"pressure":{"valid":733,"invalid":20,"sum":72292414.56658,"average":98625.39504308322,"min":46220.25,"max":103358.03},"emitted_at":"2026-09-06T21:51:48.752943952Z"}
2026-09-06T21:51:48.768494103Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-18T23:30:00Z:2025-01-18T23:45:00Z","window_start":"2025-01-18T23:30:00Z","window_end":"2025-01-18T23:45:00Z","expected_edges":13,"contributing_edges":13,"events":753,"temperature":{"valid":728,"invalid":25,"sum":2994.037616843,"average":4.112689034124999,"min":-7.19,"max":24.27},"humidity":{"valid":738,"invalid":15,"sum":56162.40757276,"average":76.10082326932249,"min":25.81,"max":100},"pressure":{"valid":735,"invalid":18,"sum":72448109.60627,"average":98568.85660717006,"min":46189.28,"max":103365.71},"emitted_at":"2026-09-06T21:51:48.768265528Z"}
2026-09-06T21:51:48.781026716Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-18T23:45:00Z:2025-01-19T00:00:00Z","window_start":"2025-01-18T23:45:00Z","window_end":"2025-01-19T00:00:00Z","expected_edges":13,"contributing_edges":13,"events":747,"temperature":{"valid":723,"invalid":24,"sum":2984.946094094,"average":4.128556146741356,"min":-6.79,"max":24.28},"humidity":{"valid":733,"invalid":14,"sum":55675.45225953,"average":75.95559653414735,"min":25.74,"max":100},"pressure":{"valid":729,"invalid":18,"sum":71871362.43126,"average":98588.97452847737,"min":46216.38,"max":103337.68},"emitted_at":"2026-09-06T21:51:48.780855844Z"}
2026-09-06T21:51:48.802011299Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T00:00:00Z:2025-01-19T00:15:00Z","window_start":"2025-01-19T00:00:00Z","window_end":"2025-01-19T00:15:00Z","expected_edges":13,"contributing_edges":13,"events":762,"temperature":{"valid":737,"invalid":25,"sum":2961.5376174160006,"average":4.018368544662144,"min":-6.9,"max":24.29},"humidity":{"valid":745,"invalid":17,"sum":56801.0779634,"average":76.24305766899329,"min":25.78,"max":100},"pressure":{"valid":744,"invalid":18,"sum":73368407.65127999,"average":98613.45114419353,"min":46237.69,"max":103344.53},"emitted_at":"2026-09-06T21:51:48.80184157Z"}
2026-09-06T21:51:48.821153872Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T00:15:00Z:2025-01-19T00:30:00Z","window_start":"2025-01-19T00:15:00Z","window_end":"2025-01-19T00:30:00Z","expected_edges":13,"contributing_edges":13,"events":752,"temperature":{"valid":728,"invalid":24,"sum":2926.8905858980006,"average":4.020454101508243,"min":-6.91,"max":24.29},"humidity":{"valid":738,"invalid":14,"sum":56131.93249389001,"average":76.05952912451221,"min":25.85,"max":100},"pressure":{"valid":735,"invalid":17,"sum":72486111.42407,"average":98620.55976063946,"min":46222.19,"max":103316.42},"emitted_at":"2026-09-06T21:51:48.821001597Z"}
2026-09-06T21:51:48.841345096Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T00:30:00Z:2025-01-19T00:45:00Z","window_start":"2025-01-19T00:30:00Z","window_end":"2025-01-19T00:45:00Z","expected_edges":13,"contributing_edges":13,"events":761,"temperature":{"valid":737,"invalid":24,"sum":2924.2511323739996,"average":3.9677762990149246,"min":-6.79,"max":24.28},"humidity":{"valid":746,"invalid":15,"sum":56764.531713389995,"average":76.0918655675469,"min":25.74,"max":100},"pressure":{"valid":742,"invalid":19,"sum":73161173.53065,"average":98599.96432702157,"min":46224.13,"max":103302.6},"emitted_at":"2026-09-06T21:51:48.841149671Z"}
2026-09-06T21:51:48.867586902Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T00:45:00Z:2025-01-19T01:00:00Z","window_start":"2025-01-19T00:45:00Z","window_end":"2025-01-19T01:00:00Z","expected_edges":13,"contributing_edges":13,"events":767,"temperature":{"valid":741,"invalid":26,"sum":3038.857031307,"average":4.101021634692308,"min":-6.83,"max":27.99},"humidity":{"valid":751,"invalid":16,"sum":56749.70050169,"average":75.56551331782956,"min":8.45,"max":100},"pressure":{"valid":749,"invalid":18,"sum":73655872.72313999,"average":98338.94889604805,"min":46229.94,"max":103305.23},"emitted_at":"2026-09-06T21:51:48.867444799Z"}
2026-09-06T21:51:48.882735019Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T01:00:00Z:2025-01-19T01:15:00Z","window_start":"2025-01-19T01:00:00Z","window_end":"2025-01-19T01:15:00Z","expected_edges":13,"contributing_edges":13,"events":764,"temperature":{"valid":734,"invalid":30,"sum":3016.384414387,"average":4.109515550935967,"min":-6.55,"max":29.21},"humidity":{"valid":747,"invalid":17,"sum":56768.68440871999,"average":75.99556145745649,"min":7.8,"max":100},"pressure":{"valid":746,"invalid":18,"sum":73184756.35751,"average":98102.89055966488,"min":46208.63,"max":103282.1},"emitted_at":"2026-09-06T21:51:48.882553588Z"}
2026-09-06T21:51:48.900097316Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T01:15:00Z:2025-01-19T01:30:00Z","window_start":"2025-01-19T01:15:00Z","window_end":"2025-01-19T01:30:00Z","expected_edges":13,"contributing_edges":13,"events":768,"temperature":{"valid":739,"invalid":29,"sum":3002.245117818,"average":4.062577967277401,"min":-6.72,"max":29.8},"humidity":{"valid":753,"invalid":15,"sum":57120.98538451,"average":75.85788231674636,"min":6.82,"max":100},"pressure":{"valid":750,"invalid":18,"sum":73600100.43469998,"average":98133.46724626665,"min":46212.5,"max":103288.48},"emitted_at":"2026-09-06T21:51:48.899939549Z"}
2026-09-06T21:51:48.935951791Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T01:30:00Z:2025-01-19T01:45:00Z","window_start":"2025-01-19T01:30:00Z","window_end":"2025-01-19T01:45:00Z","expected_edges":13,"contributing_edges":13,"events":763,"temperature":{"valid":733,"invalid":30,"sum":2994.3726961139996,"average":4.085092354862209,"min":-6.71,"max":30.69},"humidity":{"valid":749,"invalid":14,"sum":56749.111908729996,"average":75.76650455104138,"min":6.6,"max":100},"pressure":{"valid":745,"invalid":18,"sum":73123914.03252,"average":98152.90474163758,"min":46220.25,"max":103259.44},"emitted_at":"2026-09-06T21:51:48.935800359Z"}
2026-09-06T21:51:48.949742743Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T01:45:00Z:2025-01-19T02:00:00Z","window_start":"2025-01-19T01:45:00Z","window_end":"2025-01-19T02:00:00Z","expected_edges":13,"contributing_edges":13,"events":775,"temperature":{"valid":746,"invalid":29,"sum":2963.039023971999,"average":3.971902176906165,"min":-6.68,"max":31.24},"humidity":{"valid":760,"invalid":15,"sum":57638.41225950999,"average":75.8400161309342,"min":6.23,"max":100},"pressure":{"valid":757,"invalid":18,"sum":74286288.83251,"average":98132.48194519154,"min":46208.63,"max":103246.48},"emitted_at":"2026-09-06T21:51:48.949626081Z"}
2026-09-06T21:51:48.978253936Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T02:00:00Z:2025-01-19T02:15:00Z","window_start":"2025-01-19T02:00:00Z","window_end":"2025-01-19T02:15:00Z","expected_edges":13,"contributing_edges":13,"events":765,"temperature":{"valid":735,"invalid":30,"sum":2878.125585498,"average":3.9158171231265304,"min":-6.73,"max":31.28},"humidity":{"valid":749,"invalid":16,"sum":56922.96679152,"average":75.9986205494259,"min":6.16,"max":100},"pressure":{"valid":746,"invalid":19,"sum":73128439.93407,"average":98027.39937542897,"min":46220.25,"max":103225.67},"emitted_at":"2026-09-06T21:51:48.978105223Z"}
2026-09-06T21:51:48.999233551Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T02:15:00Z:2025-01-19T02:30:00Z","window_start":"2025-01-19T02:15:00Z","window_end":"2025-01-19T02:30:00Z","expected_edges":13,"contributing_edges":13,"events":766,"temperature":{"valid":736,"invalid":30,"sum":2870.51304798,"average":3.900153597798913,"min":-6.6,"max":31.46},"humidity":{"valid":752,"invalid":14,"sum":57107.66628295,"average":75.94104558902926,"min":6.04,"max":100},"pressure":{"valid":748,"invalid":18,"sum":73338083.38908,"average":98045.56602818183,"min":46222.19,"max":103217.77},"emitted_at":"2026-09-06T21:51:48.999067107Z"}
2026-09-06T21:51:49.014093446Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T02:30:00Z:2025-01-19T02:45:00Z","window_start":"2025-01-19T02:30:00Z","window_end":"2025-01-19T02:45:00Z","expected_edges":13,"contributing_edges":13,"events":767,"temperature":{"valid":737,"invalid":30,"sum":2862.3433593170002,"average":3.8837766069430124,"min":-6.82,"max":31.7},"humidity":{"valid":749,"invalid":18,"sum":56814.93374466,"average":75.85438417177569,"min":5.82,"max":100},"pressure":{"valid":749,"invalid":18,"sum":73443245.36251,"average":98055.06723966621,"min":46228,"max":103216},"emitted_at":"2026-09-06T21:51:49.013992428Z"}
2026-09-06T21:51:49.024470654Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T02:45:00Z:2025-01-19T03:00:00Z","window_start":"2025-01-19T02:45:00Z","window_end":"2025-01-19T03:00:00Z","expected_edges":13,"contributing_edges":13,"events":764,"temperature":{"valid":734,"invalid":30,"sum":2846.1953519059994,"average":3.8776503431961844,"min":-6.78,"max":32.43},"humidity":{"valid":750,"invalid":14,"sum":56806.8670642,"average":75.74248941893333,"min":5.92,"max":100},"pressure":{"valid":745,"invalid":19,"sum":73033764.72157,"average":98031.89895512752,"min":46243.5,"max":103193.6},"emitted_at":"2026-09-06T21:51:49.024325568Z"}
2026-09-06T21:51:49.040196490Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T03:00:00Z:2025-01-19T03:15:00Z","window_start":"2025-01-19T03:00:00Z","window_end":"2025-01-19T03:15:00Z","expected_edges":13,"contributing_edges":13,"events":741,"temperature":{"valid":713,"invalid":28,"sum":2667.7780471989995,"average":3.741624189619915,"min":-6.82,"max":32.34},"humidity":{"valid":723,"invalid":18,"sum":54935.19101028,"average":75.98228355502076,"min":6,"max":100},"pressure":{"valid":723,"invalid":18,"sum":70898832.49031998,"average":98062.00897692944,"min":46235.75,"max":103176.08},"emitted_at":"2026-09-06T21:51:49.040035422Z"}
2026-09-06T21:51:49.063396416Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T03:15:00Z:2025-01-19T03:30:00Z","window_start":"2025-01-19T03:15:00Z","window_end":"2025-01-19T03:30:00Z","expected_edges":13,"contributing_edges":13,"events":753,"temperature":{"valid":724,"invalid":29,"sum":2790.924452894,"average":3.8548680288591157,"min":-6.73,"max":32.35},"humidity":{"valid":736,"invalid":17,"sum":55896.079017339995,"average":75.94575953442934,"min":6.02,"max":100},"pressure":{"valid":735,"invalid":18,"sum":72084972.93939,"average":98074.79311481633,"min":46228,"max":103174.17},"emitted_at":"2026-09-06T21:51:49.06324978Z"}
2026-09-06T21:51:49.084734842Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T03:30:00Z:2025-01-19T03:45:00Z","window_start":"2025-01-19T03:30:00Z","window_end":"2025-01-19T03:45:00Z","expected_edges":13,"contributing_edges":13,"events":753,"temperature":{"valid":724,"invalid":29,"sum":2766.9683979989995,"average":3.821779555247237,"min":-6.83,"max":32.45},"humidity":{"valid":739,"invalid":14,"sum":56244.960268079994,"average":76.10955381336942,"min":5.78,"max":100},"pressure":{"valid":735,"invalid":18,"sum":72079054.25845999,"average":98066.74048770066,"min":46229.94,"max":103163.6},"emitted_at":"2026-09-06T21:51:49.084536069Z"}
2026-09-06T21:51:49.103653929Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T03:45:00Z:2025-01-19T04:00:00Z","window_start":"2025-01-19T03:45:00Z","window_end":"2025-01-19T04:00:00Z","expected_edges":13,"contributing_edges":13,"events":766,"temperature":{"valid":737,"invalid":29,"sum":2874.1104301259998,"average":3.8997427817177743,"min":-6.72,"max":32.63},"humidity":{"valid":752,"invalid":14,"sum":56861.43390014,"average":75.61360890976064,"min":5.85,"max":100},"pressure":{"valid":748,"invalid":18,"sum":73365860.20626,"average":98082.70081050802,"min":46243.5,"max":103157.96},"emitted_at":"2026-09-06T21:51:49.10352192Z"}
2026-09-06T21:51:49.119100639Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T04:00:00Z:2025-01-19T04:15:00Z","window_start":"2025-01-19T04:00:00Z","window_end":"2025-01-19T04:15:00Z","expected_edges":13,"contributing_edges":13,"events":757,"temperature":{"valid":727,"invalid":30,"sum":2765.513281003,"average":3.8040072641031637,"min":-6.79,"max":32.4},"humidity":{"valid":742,"invalid":15,"sum":56189.42061965,"average":75.72698196718329,"min":6.13,"max":100},"pressure":{"valid":740,"invalid":17,"sum":72508612.91532,"average":97984.61204772972,"min":46239.63,"max":103146.34},"emitted_at":"2026-09-06T21:51:49.118938402Z"}
2026-09-06T21:51:49.151252583Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T04:15:00Z:2025-01-19T04:30:00Z","window_start":"2025-01-19T04:15:00Z","window_end":"2025-01-19T04:30:00Z","expected_edges":13,"contributing_edges":13,"events":766,"temperature":{"valid":735,"invalid":31,"sum":2740.263515491,"average":3.7282496809401358,"min":-6.72,"max":32.32},"humidity":{"valid":750,"invalid":16,"sum":56799.668822,"average":75.73289176266667,"min":5.77,"max":100},"pressure":{"valid":746,"invalid":20,"sum":73104325.1025,"average":97995.07386394103,"min":46216.38,"max":103146.19},"emitted_at":"2026-09-06T21:51:49.151142943Z"}
2026-09-06T21:51:49.178360559Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T04:30:00Z:2025-01-19T04:45:00Z","window_start":"2025-01-19T04:30:00Z","window_end":"2025-01-19T04:45:00Z","expected_edges":13,"contributing_edges":13,"events":757,"temperature":{"valid":727,"invalid":30,"sum":2701.412851791,"average":3.7158361097537824,"min":-6.48,"max":33.03},"humidity":{"valid":742,"invalid":15,"sum":56331.36132278,"average":75.91827671533693,"min":5.54,"max":100},"pressure":{"valid":740,"invalid":17,"sum":72538945.96345,"average":98025.60265331081,"min":46235.75,"max":103125.28},"emitted_at":"2026-09-06T21:51:49.17821469Z"}
2026-09-06T21:51:49.187938911Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T04:45:00Z:2025-01-19T05:00:00Z","window_start":"2025-01-19T04:45:00Z","window_end":"2025-01-19T05:00:00Z","expected_edges":13,"contributing_edges":13,"events":757,"temperature":{"valid":728,"invalid":29,"sum":2703.939218807,"average":3.714202223635989,"min":-6.58,"max":34.02},"humidity":{"valid":743,"invalid":14,"sum":56243.49909546001,"average":75.69784535055183,"min":5.49,"max":100},"pressure":{"valid":738,"invalid":19,"sum":72328165.31345001,"average":98005.64405616533,"min":46243.5,"max":103119.86},"emitted_at":"2026-09-06T21:51:49.18775493Z"}
2026-09-06T21:51:49.218011750Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T05:00:00Z:2025-01-19T05:15:00Z","window_start":"2025-01-19T05:00:00Z","window_end":"2025-01-19T05:15:00Z","expected_edges":13,"contributing_edges":13,"events":767,"temperature":{"valid":738,"invalid":29,"sum":2764.6937496560004,"average":3.746197492758808,"min":-6.88,"max":35.18},"humidity":{"valid":750,"invalid":17,"sum":56617.98097121999,"average":75.49064129495999,"min":4.57,"max":100},"pressure":{"valid":750,"invalid":17,"sum":73546645.77408001,"average":98062.19436544001,"min":46239.63,"max":103114.37},"emitted_at":"2026-09-06T21:51:49.21775814Z"}
2026-09-06T21:51:49.238628395Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T05:15:00Z:2025-01-19T05:30:00Z","window_start":"2025-01-19T05:15:00Z","window_end":"2025-01-19T05:30:00Z","expected_edges":13,"contributing_edges":13,"events":781,"temperature":{"valid":750,"invalid":31,"sum":2810.609843615,"average":3.7474797914866667,"min":-6.9,"max":36.23},"humidity":{"valid":763,"invalid":18,"sum":57746.02405639,"average":75.68286245922674,"min":4.19,"max":100},"pressure":{"valid":763,"invalid":18,"sum":74738772.34439,"average":97953.8300712844,"min":46226.06,"max":103099.78},"emitted_at":"2026-09-06T21:51:49.238504621Z"}
2026-09-06T21:51:49.259989161Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T05:30:00Z:2025-01-19T05:45:00Z","window_start":"2025-01-19T05:30:00Z","window_end":"2025-01-19T05:45:00Z","expected_edges":13,"contributing_edges":13,"events":764,"temperature":{"valid":735,"invalid":29,"sum":2806.140429726,"average":3.817878135681633,"min":-6.86,"max":36.72},"humidity":{"valid":748,"invalid":16,"sum":56597.52741653,"average":75.66514360498662,"min":4,"max":100},"pressure":{"valid":745,"invalid":19,"sum":73051176.2522,"average":98055.27013718121,"min":46231.88,"max":103095.23},"emitted_at":"2026-09-06T21:51:49.259850072Z"}
2026-09-06T21:51:49.280895309Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T05:45:00Z:2025-01-19T06:00:00Z","window_start":"2025-01-19T05:45:00Z","window_end":"2025-01-19T06:00:00Z","expected_edges":13,"contributing_edges":13,"events":767,"temperature":{"valid":738,"invalid":29,"sum":2808.8784757609997,"average":3.806068395340108,"min":-6.82,"max":36.41},"humidity":{"valid":750,"invalid":17,"sum":56880.98378296,"average":75.84131171061334,"min":4.08,"max":100},"pressure":{"valid":749,"invalid":18,"sum":73448758.41875999,"average":98062.42779540719,"min":46247.38,"max":103101.28},"emitted_at":"2026-09-06T21:51:49.280773588Z"}
2026-09-06T21:51:49.302784572Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T06:00:00Z:2025-01-19T06:15:00Z","window_start":"2025-01-19T06:00:00Z","window_end":"2025-01-19T06:15:00Z","expected_edges":13,"contributing_edges":13,"events":763,"temperature":{"valid":733,"invalid":30,"sum":2797.449336261,"average":3.8164383850763985,"min":-6.82,"max":36.06},"humidity":{"valid":745,"invalid":18,"sum":56626.83690871,"average":76.00917705867114,"min":4.28,"max":100},"pressure":{"valid":745,"invalid":18,"sum":73016909.8447,"average":98009.27495932885,"min":46239.63,"max":103096.53},"emitted_at":"2026-09-06T21:51:49.30257897Z"}
2026-09-06T21:51:49.327034327Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T06:15:00Z:2025-01-19T06:30:00Z","window_start":"2025-01-19T06:15:00Z","window_end":"2025-01-19T06:30:00Z","expected_edges":13,"contributing_edges":13,"events":776,"temperature":{"valid":745,"invalid":31,"sum":2822.978671836,"average":3.7892331165583895,"min":-6.82,"max":36.2},"humidity":{"valid":757,"invalid":19,"sum":57497.58343138,"average":75.9545355764597,"min":4.5,"max":100},"pressure":{"valid":758,"invalid":18,"sum":74278297.70190002,"average":97992.47717928763,"min":46226.06,"max":103089.58},"emitted_at":"2026-09-06T21:51:49.326666798Z"}
2026-09-06T21:51:49.358391707Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T06:30:00Z:2025-01-19T06:45:00Z","window_start":"2025-01-19T06:30:00Z","window_end":"2025-01-19T06:45:00Z","expected_edges":13,"contributing_edges":13,"events":773,"temperature":{"valid":744,"invalid":29,"sum":2818.9688279719994,"average":3.7889365967365585,"min":-6.66,"max":37.8},"humidity":{"valid":753,"invalid":20,"sum":57185.637650900004,"average":75.94374190026561,"min":4.45,"max":100},"pressure":{"valid":755,"invalid":18,"sum":74023867.99688,"average":98044.85827401324,"min":46231.88,"max":103081.84},"emitted_at":"2026-09-06T21:51:49.358267215Z"}
2026-09-06T21:51:49.381399945Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T06:45:00Z:2025-01-19T07:00:00Z","window_start":"2025-01-19T06:45:00Z","window_end":"2025-01-19T07:00:00Z","expected_edges":13,"contributing_edges":13,"events":774,"temperature":{"valid":744,"invalid":30,"sum":3023.1875773230004,"average":4.063424163068549,"min":-6.71,"max":39.74},"humidity":{"valid":757,"invalid":17,"sum":57258.532884509994,"average":75.63874885668427,"min":3.72,"max":100},"pressure":{"valid":755,"invalid":19,"sum":73991392.73095,"average":98001.84467675496,"min":46243.5,"max":103082.88},"emitted_at":"2026-09-06T21:51:49.381248783Z"}
2026-09-06T21:51:49.400108311Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T07:00:00Z:2025-01-19T07:15:00Z","window_start":"2025-01-19T07:00:00Z","window_end":"2025-01-19T07:15:00Z","expected_edges":13,"contributing_edges":13,"events":782,"temperature":{"valid":752,"invalid":30,"sum":3097.03109417,"average":4.118392412460106,"min":-6.61,"max":38.85},"humidity":{"valid":762,"invalid":20,"sum":57385.46749464,"average":75.30901246015748,"min":3.59,"max":100},"pressure":{"valid":765,"invalid":17,"sum":75003989.54657,"average":98044.43077983007,"min":46216.38,"max":103089.8},"emitted_at":"2026-09-06T21:51:49.399933418Z"}
2026-09-06T21:51:49.433527420Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T07:15:00Z:2025-01-19T07:30:00Z","window_start":"2025-01-19T07:15:00Z","window_end":"2025-01-19T07:30:00Z","expected_edges":13,"contributing_edges":13,"events":780,"temperature":{"valid":751,"invalid":29,"sum":3205.5097661589994,"average":4.268321925644473,"min":-6.73,"max":41.71},"humidity":{"valid":763,"invalid":17,"sum":57197.52147826,"average":74.96398621003932,"min":2.76,"max":100},"pressure":{"valid":762,"invalid":18,"sum":74750545.25751,"average":98097.82842192914,"min":46200.88,"max":103083.62},"emitted_at":"2026-09-06T21:51:49.433383032Z"}
2026-09-06T21:51:49.453525594Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-19T07:30:00Z:2025-01-19T07:45:00Z","window_start":"2025-01-19T07:30:00Z","window_end":"2025-01-19T07:45:00Z","expected_edges":13,"contributing_edges":13,"events":782,"temperature":{"valid":752,"invalid":30,"sum":3369.483985177,"average":4.480696788799202,"min":-6.52,"max":42.25},"humidity":{"valid":764,"invalid":18,"sum":56925.98702591,"average":74.51045422239528,"min":2.01,"max":100},"pressure":{"valid":765,"invalid":17,"sum":75002363.10845001,"average":98042.30471692812,"min":46237.69,"max":103088.95},"emitted_at":"2026-09-06T21:51:49.4533311Z"}
