2026-09-06T21:57:12.607554631Z Global sink: log
2026-09-06T21:57:12.607591956Z Avvio Global Aggregator
2026-09-06T21:57:12.607616276Z Kafka broker: kafka:29092
2026-09-06T21:57:12.607628342Z Input topic: cloud-edge-aggregates
2026-09-06T21:57:12.607654221Z Consumer group: global-aggregator
2026-09-06T21:57:12.607700543Z Global window: 15m0s
2026-09-06T21:57:12.607710639Z Watermark delay: 15m0s
2026-09-06T21:57:12.607761389Z Edge idle timeout: 5s
2026-09-06T21:57:12.607779422Z Expected Edge: edge-0,edge-1,edge-2,edge-3,edge-4,edge-5,edge-6,edge-7,edge-8,edge-9,edge-10,edge-11,edge-12
2026-09-06T21:57:12.607784510Z 
2026-09-06T21:57:46.032461453Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-01T01:00:00Z:2025-01-01T01:15:00Z","window_start":"2025-01-01T01:00:00Z","window_end":"2025-01-01T01:15:00Z","expected_edges":13,"contributing_edges":13,"events":209,"temperature":{"valid":196,"invalid":13,"sum":870.768749847,"average":4.44269770330102,"min":-6.05,"max":28.08},"humidity":{"valid":203,"invalid":6,"sum":16007.143826590001,"average":78.85292525413794,"min":5.67,"max":100},"pressure":{"valid":204,"invalid":5,"sum":19837628.957820002,"average":97243.27920500001,"min":46080.78,"max":103146.88},"emitted_at":"2026-09-06T21:57:46.032182754Z"}
2026-09-06T21:58:50.533897109Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T16:45:00Z:2025-01-16T17:00:00Z","window_start":"2025-01-16T16:45:00Z","window_end":"2025-01-16T17:00:00Z","expected_edges":13,"contributing_edges":13,"events":779,"temperature":{"valid":755,"invalid":24,"sum":4633.412578563999,"average":6.136970302733774,"min":-8.48,"max":38.96},"humidity":{"valid":759,"invalid":20,"sum":57652.90546264,"average":75.95903223009223,"min":5.82,"max":100},"pressure":{"valid":768,"invalid":11,"sum":75953229.05159,"average":98897.43366092448,"min":46235.75,"max":103980.92},"emitted_at":"2026-09-06T21:58:50.533766287Z"}
2026-09-06T21:58:50.539022518Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T17:00:00Z:2025-01-16T17:15:00Z","window_start":"2025-01-16T17:00:00Z","window_end":"2025-01-16T17:15:00Z","expected_edges":13,"contributing_edges":13,"events":754,"temperature":{"valid":731,"invalid":23,"sum":4458.154062633,"average":6.098705968034199,"min":-8.35,"max":38.95},"humidity":{"valid":733,"invalid":21,"sum":55904.07167432999,"average":76.26749205229194,"min":5.53,"max":100},"pressure":{"valid":741,"invalid":13,"sum":73313346.18908,"average":98938.3889191363,"min":46222.19,"max":103983.16},"emitted_at":"2026-09-06T21:58:50.538910482Z"}
2026-09-06T21:58:50.544233273Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T17:15:00Z:2025-01-16T17:30:00Z","window_start":"2025-01-16T17:15:00Z","window_end":"2025-01-16T17:30:00Z","expected_edges":13,"contributing_edges":13,"events":769,"temperature":{"valid":745,"invalid":24,"sum":4489.554180221,"average":6.026247221773154,"min":-8.24,"max":38.65},"humidity":{"valid":749,"invalid":20,"sum":57335.36538451,"average":76.54921947197596,"min":5.24,"max":100},"pressure":{"valid":757,"invalid":12,"sum":74860191.88906999,"average":98890.61015729193,"min":46224.13,"max":103972.75},"emitted_at":"2026-09-06T21:58:50.544087232Z"}
2026-09-06T21:58:50.549767768Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T17:30:00Z:2025-01-16T17:45:00Z","window_start":"2025-01-16T17:30:00Z","window_end":"2025-01-16T17:45:00Z","expected_edges":13,"contributing_edges":13,"events":769,"temperature":{"valid":748,"invalid":21,"sum":4450.7198046309995,"average":5.950160166618983,"min":-8.29,"max":38.78},"humidity":{"valid":749,"invalid":20,"sum":57399.05675246,"average":76.63425467618157,"min":5.59,"max":100},"pressure":{"valid":757,"invalid":12,"sum":74997148.64002,"average":99071.53056805812,"min":46247.38,"max":103996.51},"emitted_at":"2026-09-06T21:58:50.549639633Z"}
2026-09-06T21:58:50.555914831Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T17:45:00Z:2025-01-16T18:00:00Z","window_start":"2025-01-16T17:45:00Z","window_end":"2025-01-16T18:00:00Z","expected_edges":13,"contributing_edges":13,"events":770,"temperature":{"valid":745,"invalid":25,"sum":4429.4797657770005,"average":5.945610423861746,"min":-8.37,"max":38.84},"humidity":{"valid":749,"invalid":21,"sum":57620.26503296,"average":76.92959283439252,"min":5.59,"max":100},"pressure":{"valid":757,"invalid":13,"sum":74881703.49345,"average":98919.02707192866,"min":46255.13,"max":104005.31},"emitted_at":"2026-09-06T21:58:50.555737077Z"}
2026-09-06T21:58:50.561016141Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T18:00:00Z:2025-01-16T18:15:00Z","window_start":"2025-01-16T18:00:00Z","window_end":"2025-01-16T18:15:00Z","expected_edges":13,"contributing_edges":13,"events":757,"temperature":{"valid":734,"invalid":23,"sum":4296.764296722,"average":5.853902311610354,"min":-8.43,"max":36.91},"humidity":{"valid":738,"invalid":19,"sum":56697.00487747,"average":76.82520986107046,"min":6.36,"max":100},"pressure":{"valid":745,"invalid":12,"sum":73772982.75502,"average":99024.13792620134,"min":46255.13,"max":104012.37},"emitted_at":"2026-09-06T21:58:50.560883095Z"}
2026-09-06T21:58:50.566176789Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T18:15:00Z:2025-01-16T18:30:00Z","window_start":"2025-01-16T18:15:00Z","window_end":"2025-01-16T18:30:00Z","expected_edges":13,"contributing_edges":13,"events":759,"temperature":{"valid":735,"invalid":24,"sum":4281.5374609929995,"average":5.825221035364625,"min":-8.51,"max":35.37},"humidity":{"valid":739,"invalid":20,"sum":56575.52972045,"average":76.55687377598106,"min":6.59,"max":100},"pressure":{"valid":747,"invalid":12,"sum":73905268.27720001,"average":98936.10211137887,"min":46247.38,"max":104017.86},"emitted_at":"2026-09-06T21:58:50.566050358Z"}
2026-09-06T21:58:50.571866204Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T18:30:00Z:2025-01-16T18:45:00Z","window_start":"2025-01-16T18:30:00Z","window_end":"2025-01-16T18:45:00Z","expected_edges":13,"contributing_edges":13,"events":765,"temperature":{"valid":742,"invalid":23,"sum":4252.8404300110005,"average":5.731590876025607,"min":-8.58,"max":34.65},"humidity":{"valid":744,"invalid":21,"sum":57297.88206497001,"average":77.0132823453898,"min":7.28,"max":100},"pressure":{"valid":753,"invalid":12,"sum":74508191.41250998,"average":98948.46137119518,"min":46243.5,"max":104016.2},"emitted_at":"2026-09-06T21:58:50.571722348Z"}
2026-09-06T21:58:50.577406815Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T18:45:00Z:2025-01-16T19:00:00Z","window_start":"2025-01-16T18:45:00Z","window_end":"2025-01-16T19:00:00Z","expected_edges":13,"contributing_edges":13,"events":765,"temperature":{"valid":742,"invalid":23,"sum":4236.652460613001,"average":5.709774205677898,"min":-8.59,"max":36.76},"humidity":{"valid":745,"invalid":20,"sum":57526.22429077,"average":77.21640844398658,"min":6.64,"max":100},"pressure":{"valid":753,"invalid":12,"sum":74534560.80345,"average":98983.48048266933,"min":46235.75,"max":104005.64},"emitted_at":"2026-09-06T21:58:50.57725743Z"}
2026-09-06T21:58:50.582441524Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T19:00:00Z:2025-01-16T19:15:00Z","window_start":"2025-01-16T19:00:00Z","window_end":"2025-01-16T19:15:00Z","expected_edges":13,"contributing_edges":13,"events":752,"temperature":{"valid":729,"invalid":23,"sum":4145.3502346039995,"average":5.686351487796982,"min":-8.92,"max":36.87},"humidity":{"valid":733,"invalid":19,"sum":56839.395854020004,"average":77.54351412553889,"min":5.96,"max":100},"pressure":{"valid":740,"invalid":12,"sum":73245261.6097,"average":98980.08325635134,"min":46235.75,"max":104012.37},"emitted_at":"2026-09-06T21:58:50.582306142Z"}
2026-09-06T21:58:50.588046587Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T19:15:00Z:2025-01-16T19:30:00Z","window_start":"2025-01-16T19:15:00Z","window_end":"2025-01-16T19:30:00Z","expected_edges":13,"contributing_edges":13,"events":757,"temperature":{"valid":733,"invalid":24,"sum":4119.8069140239995,"average":5.62047327970532,"min":-9.09,"max":35.73},"humidity":{"valid":737,"invalid":20,"sum":57156.78307983,"average":77.5533013294844,"min":6.19,"max":100},"pressure":{"valid":745,"invalid":12,"sum":73677002.85377,"average":98895.30584398659,"min":46262.88,"max":104021.94},"emitted_at":"2026-09-06T21:58:50.587902451Z"}
2026-09-06T21:58:50.593343497Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T19:30:00Z:2025-01-16T19:45:00Z","window_start":"2025-01-16T19:30:00Z","window_end":"2025-01-16T19:45:00Z","expected_edges":13,"contributing_edges":13,"events":764,"temperature":{"valid":741,"invalid":23,"sum":4168.006288624,"average":5.624839795713901,"min":-9.15,"max":34.86},"humidity":{"valid":743,"invalid":21,"sum":57717.083822780005,"average":77.68113569687753,"min":7.19,"max":100},"pressure":{"valid":752,"invalid":12,"sum":74593785.03469001,"average":99193.86307804522,"min":46251.25,"max":104003.78},"emitted_at":"2026-09-06T21:58:50.593204956Z"}
2026-09-06T21:58:50.599255830Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T19:45:00Z:2025-01-16T20:00:00Z","window_start":"2025-01-16T19:45:00Z","window_end":"2025-01-16T20:00:00Z","expected_edges":13,"contributing_edges":13,"events":745,"temperature":{"valid":722,"invalid":23,"sum":4049.634609241999,"average":5.608912201166204,"min":-9,"max":35.05},"humidity":{"valid":725,"invalid":20,"sum":56113.86999389,"average":77.39844137088276,"min":6.54,"max":100},"pressure":{"valid":733,"invalid":12,"sum":72685431.48314,"average":99161.57091833562,"min":46231.88,"max":104008.79},"emitted_at":"2026-09-06T21:58:50.599112135Z"}
2026-09-06T21:58:50.604670838Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T20:00:00Z:2025-01-16T20:15:00Z","window_start":"2025-01-16T20:00:00Z","window_end":"2025-01-16T20:15:00Z","expected_edges":13,"contributing_edges":13,"events":756,"temperature":{"valid":731,"invalid":25,"sum":4014.7560944549996,"average":5.492142400075239,"min":-9.35,"max":34.38},"humidity":{"valid":736,"invalid":20,"sum":57026.62186966,"average":77.48182319247282,"min":7.48,"max":100},"pressure":{"valid":743,"invalid":13,"sum":73656291.88407,"average":99133.63645231494,"min":46247.38,"max":104030.63},"emitted_at":"2026-09-06T21:58:50.604531111Z"}
2026-09-06T21:58:50.610437768Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T20:15:00Z:2025-01-16T20:30:00Z","window_start":"2025-01-16T20:15:00Z","window_end":"2025-01-16T20:30:00Z","expected_edges":13,"contributing_edges":13,"events":759,"temperature":{"valid":736,"invalid":23,"sum":4028.894218617,"average":5.474041057903533,"min":-9.16,"max":33.41},"humidity":{"valid":739,"invalid":20,"sum":57501.667103279986,"average":77.81010433461432,"min":7.79,"max":100},"pressure":{"valid":747,"invalid":12,"sum":73949588.93408,"average":98995.43364669345,"min":46247.38,"max":104035.12},"emitted_at":"2026-09-06T21:58:50.610298393Z"}
2026-09-06T21:58:50.615857091Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T20:30:00Z:2025-01-16T20:45:00Z","window_start":"2025-01-16T20:30:00Z","window_end":"2025-01-16T20:45:00Z","expected_edges":13,"contributing_edges":13,"events":749,"temperature":{"valid":726,"invalid":23,"sum":3976.6143362610005,"average":5.477430215235538,"min":-9.02,"max":33.76},"humidity":{"valid":729,"invalid":20,"sum":56678.01042434,"average":77.74761375080932,"min":7.65,"max":100},"pressure":{"valid":737,"invalid":12,"sum":73123147.22313999,"average":99217.29609652644,"min":46231.88,"max":104041.14},"emitted_at":"2026-09-06T21:58:50.615727787Z"}
2026-09-06T21:58:50.621582263Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T20:45:00Z:2025-01-16T21:00:00Z","window_start":"2025-01-16T20:45:00Z","window_end":"2025-01-16T21:00:00Z","expected_edges":13,"contributing_edges":13,"events":773,"temperature":{"valid":748,"invalid":25,"sum":3970.232538262,"average":5.307797511045455,"min":-9.24,"max":33.74},"humidity":{"valid":752,"invalid":21,"sum":58817.10015014999,"average":78.2142289230718,"min":7.54,"max":100},"pressure":{"valid":761,"invalid":12,"sum":75278450.50437999,"average":98920.43430273324,"min":46212.5,"max":104044.59},"emitted_at":"2026-09-06T21:58:50.621447684Z"}
2026-09-06T21:58:50.629874026Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T21:00:00Z:2025-01-16T21:15:00Z","window_start":"2025-01-16T21:00:00Z","window_end":"2025-01-16T21:15:00Z","expected_edges":13,"contributing_edges":13,"events":761,"temperature":{"valid":738,"invalid":23,"sum":3879.988204306,"average":5.257436591200542,"min":-9.51,"max":32.69},"humidity":{"valid":741,"invalid":20,"sum":58110.708471210004,"average":78.42200873307692,"min":8.26,"max":100},"pressure":{"valid":749,"invalid":12,"sum":74198042.45627001,"average":99062.80701771697,"min":46228,"max":104048.61},"emitted_at":"2026-09-06T21:58:50.629737017Z"}
2026-09-06T21:58:50.636976420Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T21:15:00Z:2025-01-16T21:30:00Z","window_start":"2025-01-16T21:15:00Z","window_end":"2025-01-16T21:30:00Z","expected_edges":13,"contributing_edges":13,"events":771,"temperature":{"valid":748,"invalid":23,"sum":3930.1488672450005,"average":5.254209715568183,"min":-9.66,"max":31.87},"humidity":{"valid":751,"invalid":20,"sum":58875.0795642,"average":78.39557864740347,"min":8.52,"max":100},"pressure":{"valid":760,"invalid":11,"sum":75258674.68469001,"average":99024.57195353949,"min":46241.56,"max":104053.6},"emitted_at":"2026-09-06T21:58:50.636839783Z"}
2026-09-06T21:58:50.644224595Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T21:30:00Z:2025-01-16T21:45:00Z","window_start":"2025-01-16T21:30:00Z","window_end":"2025-01-16T21:45:00Z","expected_edges":13,"contributing_edges":13,"events":766,"temperature":{"valid":743,"invalid":23,"sum":3876.9626563849997,"average":5.217984732685061,"min":-9.85,"max":31.53},"humidity":{"valid":746,"invalid":20,"sum":58499.99405715,"average":78.41822259671581,"min":8.45,"max":100},"pressure":{"valid":753,"invalid":13,"sum":74570243.98659,"average":99030.86850808765,"min":46239.63,"max":104065.93},"emitted_at":"2026-09-06T21:58:50.644088192Z"}
2026-09-06T21:58:50.653357421Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T21:45:00Z:2025-01-16T22:00:00Z","window_start":"2025-01-16T21:45:00Z","window_end":"2025-01-16T22:00:00Z","expected_edges":13,"contributing_edges":13,"events":763,"temperature":{"valid":737,"invalid":26,"sum":3758.456757965001,"average":5.099669956533244,"min":-10.21,"max":30.43},"humidity":{"valid":742,"invalid":21,"sum":58309.588197,"average":78.58435066981131,"min":8.98,"max":100},"pressure":{"valid":750,"invalid":13,"sum":74340117.46877,"average":99120.15662502666,"min":46208.63,"max":104075.63},"emitted_at":"2026-09-06T21:58:50.653194263Z"}
2026-09-06T21:58:50.662001322Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T22:00:00Z:2025-01-16T22:15:00Z","window_start":"2025-01-16T22:00:00Z","window_end":"2025-01-16T22:15:00Z","expected_edges":13,"contributing_edges":13,"events":762,"temperature":{"valid":740,"invalid":22,"sum":3806.404531191,"average":5.143789907014865,"min":-10.15,"max":29.31},"humidity":{"valid":742,"invalid":20,"sum":58191.23792433999,"average":78.4248489546361,"min":9.65,"max":100},"pressure":{"valid":750,"invalid":12,"sum":74288990.28563,"average":99051.98704750667,"min":46214.44,"max":104060.94},"emitted_at":"2026-09-06T21:58:50.661875067Z"}
2026-09-06T21:58:50.671514203Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T22:15:00Z:2025-01-16T22:30:00Z","window_start":"2025-01-16T22:15:00Z","window_end":"2025-01-16T22:30:00Z","expected_edges":13,"contributing_edges":13,"events":767,"temperature":{"valid":744,"invalid":23,"sum":3733.416523875,"average":5.018032962197581,"min":-10.36,"max":29.47},"humidity":{"valid":747,"invalid":20,"sum":58811.82108765,"average":78.7306841869478,"min":9.25,"max":100},"pressure":{"valid":755,"invalid":12,"sum":74718364.43877,"average":98964.72111095364,"min":46251.25,"max":104047.22},"emitted_at":"2026-09-06T21:58:50.671369388Z"}
2026-09-06T21:58:50.682910812Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T22:30:00Z:2025-01-16T22:45:00Z","window_start":"2025-01-16T22:30:00Z","window_end":"2025-01-16T22:45:00Z","expected_edges":13,"contributing_edges":13,"events":785,"temperature":{"valid":761,"invalid":24,"sum":3783.379571114,"average":4.971589449558476,"min":-10.29,"max":29.74},"humidity":{"valid":763,"invalid":22,"sum":60048.48518997,"average":78.70050483613369,"min":9.21,"max":100},"pressure":{"valid":773,"invalid":12,"sum":76555605.75345,"average":99037.00614935318,"min":46245.44,"max":104047.52},"emitted_at":"2026-09-06T21:58:50.682759689Z"}
2026-09-06T21:58:50.694106382Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T22:45:00Z:2025-01-16T23:00:00Z","window_start":"2025-01-16T22:45:00Z","window_end":"2025-01-16T23:00:00Z","expected_edges":13,"contributing_edges":13,"events":772,"temperature":{"valid":747,"invalid":25,"sum":3716.568789596,"average":4.975326358227577,"min":-10.05,"max":28.66},"humidity":{"valid":752,"invalid":20,"sum":59069.53182983001,"average":78.5499093481782,"min":9.54,"max":100},"pressure":{"valid":760,"invalid":12,"sum":75130565.70597,"average":98856.00750785526,"min":46231.88,"max":104045.45},"emitted_at":"2026-09-06T21:58:50.693965254Z"}
2026-09-06T21:58:50.703736222Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T23:00:00Z:2025-01-16T23:15:00Z","window_start":"2025-01-16T23:00:00Z","window_end":"2025-01-16T23:15:00Z","expected_edges":13,"contributing_edges":13,"events":759,"temperature":{"valid":736,"invalid":23,"sum":3596.941874943,"average":4.887149286607337,"min":-10.05,"max":28.09},"humidity":{"valid":738,"invalid":21,"sum":58207.66026809,"average":78.87216838494581,"min":10.77,"max":100},"pressure":{"valid":747,"invalid":12,"sum":73977398.15783998,"average":99032.66152321282,"min":46231.88,"max":104065.06},"emitted_at":"2026-09-06T21:58:50.703577374Z"}
2026-09-06T21:58:50.714842876Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T23:15:00Z:2025-01-16T23:30:00Z","window_start":"2025-01-16T23:15:00Z","window_end":"2025-01-16T23:30:00Z","expected_edges":13,"contributing_edges":13,"events":754,"temperature":{"valid":730,"invalid":24,"sum":3574.030155831,"average":4.895931720316438,"min":-10.05,"max":29.85},"humidity":{"valid":734,"invalid":20,"sum":57647.22487671,"average":78.53845351050408,"min":9.01,"max":100},"pressure":{"valid":742,"invalid":12,"sum":73398052.13188998,"average":98919.20772491912,"min":46231.88,"max":104057.99},"emitted_at":"2026-09-06T21:58:50.714509493Z"}
2026-09-06T21:58:50.722806876Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T23:30:00Z:2025-01-16T23:45:00Z","window_start":"2025-01-16T23:30:00Z","window_end":"2025-01-16T23:45:00Z","expected_edges":13,"contributing_edges":13,"events":765,"temperature":{"valid":741,"invalid":24,"sum":3597.0231636240005,"average":4.854282272097167,"min":-10.39,"max":31.35},"humidity":{"valid":745,"invalid":20,"sum":58468.265619649996,"average":78.48089344919462,"min":8.21,"max":100},"pressure":{"valid":752,"invalid":13,"sum":74464468.34409,"average":99021.8993937367,"min":46249.31,"max":104050.13},"emitted_at":"2026-09-06T21:58:50.72267382Z"}
2026-09-06T21:58:50.728227400Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-16T23:45:00Z:2025-01-17T00:00:00Z","window_start":"2025-01-16T23:45:00Z","window_end":"2025-01-17T00:00:00Z","expected_edges":13,"contributing_edges":13,"events":768,"temperature":{"valid":745,"invalid":23,"sum":3592.718633155,"average":4.822441118328859,"min":-10.57,"max":31.04},"humidity":{"valid":747,"invalid":21,"sum":58692.80343138,"average":78.57135666851406,"min":7.85,"max":100},"pressure":{"valid":756,"invalid":12,"sum":74835970.03189,"average":98989.37834906085,"min":46247.38,"max":104048.02},"emitted_at":"2026-09-06T21:58:50.728089546Z"}
2026-09-06T21:58:50.739015467Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-17T00:00:00Z:2025-01-17T00:15:00Z","window_start":"2025-01-17T00:00:00Z","window_end":"2025-01-17T00:15:00Z","expected_edges":13,"contributing_edges":13,"events":770,"temperature":{"valid":746,"invalid":24,"sum":3526.329922677,"average":4.726983810558981,"min":-10.52,"max":31.24},"humidity":{"valid":750,"invalid":20,"sum":59143.29561965999,"average":78.85772749287999,"min":8.21,"max":100},"pressure":{"valid":759,"invalid":11,"sum":75086323.04814,"average":98927.96185525692,"min":46226.06,"max":104046.91},"emitted_at":"2026-09-06T21:58:50.738877493Z"}
2026-09-06T21:58:50.747619005Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-17T00:15:00Z:2025-01-17T00:30:00Z","window_start":"2025-01-17T00:15:00Z","window_end":"2025-01-17T00:30:00Z","expected_edges":13,"contributing_edges":13,"events":769,"temperature":{"valid":746,"invalid":23,"sum":3552.034492053,"average":4.761440337872655,"min":-10.37,"max":31.57},"humidity":{"valid":749,"invalid":20,"sum":58916.17171263999,"average":78.65977531727636,"min":8.28,"max":100},"pressure":{"valid":756,"invalid":13,"sum":74863209.75502001,"average":99025.40972886245,"min":46220.25,"max":104031.98},"emitted_at":"2026-09-06T21:58:50.74739456Z"}
2026-09-06T21:58:50.758603220Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-17T00:30:00Z:2025-01-17T00:45:00Z","window_start":"2025-01-17T00:30:00Z","window_end":"2025-01-17T00:45:00Z","expected_edges":13,"contributing_edges":13,"events":769,"temperature":{"valid":745,"invalid":24,"sum":3544.740664291,"average":4.758041160122148,"min":-10.25,"max":31.46},"humidity":{"valid":748,"invalid":21,"sum":58838.045111839994,"average":78.66048811743315,"min":7.78,"max":100},"pressure":{"valid":757,"invalid":12,"sum":74892060.7147,"average":98932.7090022457,"min":46249.31,"max":104038.8},"emitted_at":"2026-09-06T21:58:50.75841408Z"}
2026-09-06T21:58:50.768692969Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-17T00:45:00Z:2025-01-17T01:00:00Z","window_start":"2025-01-17T00:45:00Z","window_end":"2025-01-17T01:00:00Z","expected_edges":13,"contributing_edges":13,"events":769,"temperature":{"valid":744,"invalid":25,"sum":3521.6088674359994,"average":4.733345251930107,"min":-10.14,"max":31.87},"humidity":{"valid":749,"invalid":20,"sum":59188.170970440005,"average":79.02292519417891,"min":7.67,"max":100},"pressure":{"valid":757,"invalid":12,"sum":74867020.12844999,"average":98899.6302885733,"min":46253.19,"max":104041.59},"emitted_at":"2026-09-06T21:58:50.768553901Z"}
2026-09-06T21:58:50.776499855Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-17T01:00:00Z:2025-01-17T01:15:00Z","window_start":"2025-01-17T01:00:00Z","window_end":"2025-01-17T01:15:00Z","expected_edges":13,"contributing_edges":13,"events":756,"temperature":{"valid":732,"invalid":24,"sum":3431.7067186920003,"average":4.6881239326393445,"min":-10.29,"max":32.43},"humidity":{"valid":736,"invalid":20,"sum":58095.878432159996,"average":78.93461743499999,"min":7.62,"max":100},"pressure":{"valid":743,"invalid":13,"sum":73520962.03469999,"average":98951.496681965,"min":46216.38,"max":104033.84},"emitted_at":"2026-09-06T21:58:50.7763318Z"}
2026-09-06T21:58:50.796503257Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-17T01:15:00Z:2025-01-17T01:30:00Z","window_start":"2025-01-17T01:15:00Z","window_end":"2025-01-17T01:30:00Z","expected_edges":13,"contributing_edges":13,"events":757,"temperature":{"valid":734,"invalid":23,"sum":3413.376484622,"average":4.650376682046322,"min":-10.36,"max":31.93},"humidity":{"valid":736,"invalid":21,"sum":58276.17100951,"average":79.17958017596467,"min":7.2,"max":100},"pressure":{"valid":746,"invalid":11,"sum":73848913.00784001,"average":98993.18097565684,"min":46247.38,"max":104022.74},"emitted_at":"2026-09-06T21:58:50.796345178Z"}
2026-09-06T21:58:50.805970893Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-17T01:30:00Z:2025-01-17T01:45:00Z","window_start":"2025-01-17T01:30:00Z","window_end":"2025-01-17T01:45:00Z","expected_edges":13,"contributing_edges":13,"events":756,"temperature":{"valid":732,"invalid":24,"sum":3470.746523475,"average":4.741456999282787,"min":-10.42,"max":31.92},"humidity":{"valid":736,"invalid":20,"sum":58365.20862746,"average":79.30055520035326,"min":7.28,"max":100},"pressure":{"valid":743,"invalid":13,"sum":73541721.56469,"average":98979.43682999999,"min":46262.88,"max":103994.77},"emitted_at":"2026-09-06T21:58:50.80583529Z"}
2026-09-06T21:58:50.817815123Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-17T01:45:00Z:2025-01-17T02:00:00Z","window_start":"2025-01-17T01:45:00Z","window_end":"2025-01-17T02:00:00Z","expected_edges":13,"contributing_edges":13,"events":760,"temperature":{"valid":737,"invalid":23,"sum":3469.348633442,"average":4.707392989744911,"min":-10.29,"max":32.36},"humidity":{"valid":739,"invalid":21,"sum":58360.91886108,"average":78.9728266049797,"min":7.24,"max":100},"pressure":{"valid":748,"invalid":12,"sum":74015608.93188001,"average":98951.34883941177,"min":46251.25,"max":103991.19},"emitted_at":"2026-09-06T21:58:50.817651417Z"}
2026-09-06T21:58:50.827912823Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-17T02:00:00Z:2025-01-17T02:15:00Z","window_start":"2025-01-17T02:00:00Z","window_end":"2025-01-17T02:15:00Z","expected_edges":13,"contributing_edges":13,"events":747,"temperature":{"valid":724,"invalid":23,"sum":3367.28386713,"average":4.650944567859116,"min":-10.42,"max":33},"humidity":{"valid":727,"invalid":20,"sum":57349.79761183,"average":78.88555379894085,"min":6.81,"max":100},"pressure":{"valid":735,"invalid":12,"sum":72756477.14313,"average":98988.40427636735,"min":46237.69,"max":103989.15},"emitted_at":"2026-09-06T21:58:50.827762864Z"}
2026-09-06T21:58:50.835860550Z GLOBAL_AGGREGATE {"aggregate_id":"global:2025-01-17T02:15:00Z:2025-01-17T02:30:00Z","window_start":"2025-01-17T02:15:00Z","window_end":"2025-01-17T02:30:00Z","expected_edges":13,"contributing_edges":13,"events":746,"temperature":{"valid":722,"invalid":24,"sum":3321.7867192840004,"average":4.600812630587258,"min":-10.79,"max":32.37},"humidity":{"valid":726,"invalid":20,"sum":57093.493548570004,"average":78.64117568673554,"min":7.49,"max":100},"pressure":{"valid":735,"invalid":11,"sum":72696916.09471,"average":98907.36883634015,"min":46247.38,"max":104004.63},"emitted_at":"2026-09-06T21:58:50.835702731Z"}
